canton,brand,year,month,bev_count
BL,FIAT,2023,4,2
BL,FIAT,2023,5,3
BL,FIAT,2023,6,9
BL,FIAT,2023,7,4
BL,FIAT,2023,8,2
BL,FIAT,2023,9,4
BL,FIAT,2023,10,2
BL,FIAT,2023,11,5
BL,FIAT,2023,12,8
BL,FIAT,2024,1,1
BL,FIAT,2024,2,1
BL,FIAT,2024,3,4
BL,FIAT,2024,4,1
BL,FIAT,2024,5,1
BL,FIAT,2024,6,1
BL,FIAT,2024,7,2
BL,FIAT,2024,10,2
BL,FIAT,2024,11,1
BL,FIAT,2025,1,2
BL,FIAT,2025,4,1
BL,FIAT,2025,5,4
BL,FIAT,2025,6,1
BL,FIAT,2025,7,1
BL,FIAT,2025,9,2
BL,FIAT,2025,11,2
BL,FIAT,2026,1,4
BL,FIAT,2026,2,1
BL,FIAT,2026,3,3
BL,FISKER,2023,12,1
BL,FISKER,2024,1,1
BL,FISKER,2024,2,2
BL,FISKER,2024,3,1
BL,FISKER,2025,9,1
BL,FORD,2021,5,3
BL,FORD,2021,6,2
BL,FORD,2021,7,2
BL,FORD,2021,11,1
BL,FORD,2021,12,1
BL,FORD,2022,3,1
BL,FORD,2022,4,2
BL,FORD,2022,6,1
BL,FORD,2022,7,2
BL,FORD,2022,8,1
BL,FORD,2022,9,1
BL,FORD,2022,10,1
BL,FORD,2022,11,2
BL,FORD,2022,12,1
BL,FORD,2023,3,4
BL,FORD,2023,4,1
BL,FORD,2023,5,1
BL,FORD,2023,7,3
BL,FORD,2023,8,2
BL,FORD,2023,9,2
BL,FORD,2023,10,3
BL,FORD,2023,12,3
BL,FORD,2024,1,1
BL,FORD,2024,4,1
BL,FORD,2024,5,1
BL,FORD,2024,6,1
BL,FORD,2024,8,2
BL,FORD,2024,9,1
BL,FORD,2024,10,1
BL,FORD,2024,12,4
BL,FORD,2025,2,2
BL,FORD,2025,4,1
BL,FORD,2025,5,3
BL,FORD,2025,6,3
BL,FORD,2025,7,1
BL,FORD,2025,8,3
BL,FORD,2025,9,4
BL,FORD,2025,10,2
BL,FORD,2025,11,5
BL,FORD,2025,12,1
BL,FORD,2026,1,1
BL,FORD,2026,3,1
BL,GENESIS,2022,9,1
BL,GENESIS,2022,10,1
BL,GENESIS,2022,12,3
BL,GENESIS,2023,3,1
BL,GENESIS,2023,5,3
BL,GENESIS,2023,6,2
BL,GENESIS,2023,7,2
BL,GENESIS,2023,8,3
BL,GENESIS,2023,9,3
BL,GENESIS,2023,11,6
BL,GENESIS,2023,12,2
BL,GENESIS,2024,1,8
BL,GENESIS,2024,2,2
BL,GENESIS,2024,4,1
BL,GENESIS,2024,6,1
BL,GENESIS,2024,10,1
BL,GENESIS,2024,11,2
BL,GENESIS,2024,12,1
BL,GENESIS,2025,2,1
BL,GENESIS,2025,3,2
BL,GENESIS,2025,4,1
BL,GENESIS,2025,5,1
BL,GENESIS,2025,6,1
BL,GENESIS,2025,7,1
BL,GENESIS,2025,10,3
BL,GENESIS,2025,12,3
BL,GENESIS,2026,1,2
BL,GENESIS,2026,2,1
BL,GENESIS,2026,3,1
BL,HONDA,2020,7,2
BL,HONDA,2020,9,1
BL,HONDA,2020,10,1
BL,HONDA,2020,11,1
BL,HONDA,2021,1,1
BL,HONDA,2021,3,1
BL,HONDA,2021,4,1
BL,HONDA,2021,6,3
BL,HONDA,2021,7,1
BL,HONDA,2021,11,1
BL,HONDA,2021,12,2
BL,HONDA,2022,3,4
BL,HONDA,2022,4,3
BL,HONDA,2022,5,1
BL,HONDA,2022,7,1
BL,HONDA,2022,8,1
BL,HONDA,2022,9,1
BL,HONDA,2023,5,4
BL,HONDA,2023,7,1
BL,HONDA,2023,8,1
BL,HONDA,2023,9,3
BL,HONDA,2023,11,1
BL,HONDA,2023,12,2
BL,HONDA,2024,3,4
BL,HONDA,2024,4,1
BL,HONDA,2024,7,1
BL,HONDA,2024,9,1
BL,HONDA,2024,10,1
BL,HONDA,2024,11,1
BL,HONDA,2025,4,1
BL,HONDA,2025,9,1
BL,HYUNDAI,2017,3,1
BL,HYUNDAI,2017,7,1
BL,HYUNDAI,2017,9,2
BL,HYUNDAI,2017,10,1
BL,HYUNDAI,2017,11,3
BL,HYUNDAI,2018,1,2
BL,HYUNDAI,2018,3,2
BL,HYUNDAI,2018,7,3
BL,HYUNDAI,2018,8,1
BL,HYUNDAI,2018,9,2
BL,HYUNDAI,2018,10,7
BL,HYUNDAI,2018,11,5
BL,HYUNDAI,2018,12,2
BL,HYUNDAI,2019,1,2
BL,HYUNDAI,2019,3,3
BL,HYUNDAI,2019,4,2
BL,HYUNDAI,2019,5,3
BL,HYUNDAI,2019,6,2
BL,HYUNDAI,2019,7,5
BL,HYUNDAI,2019,8,2
BL,HYUNDAI,2019,9,4
BL,HYUNDAI,2019,10,2
BL,HYUNDAI,2019,11,2
BL,HYUNDAI,2019,12,2
BL,HYUNDAI,2020,2,2
BL,HYUNDAI,2020,3,3
BL,HYUNDAI,2020,4,1
BL,HYUNDAI,2020,6,4
BL,HYUNDAI,2020,7,1
BL,HYUNDAI,2020,8,3
BL,HYUNDAI,2020,9,5
BL,HYUNDAI,2020,10,2
BL,HYUNDAI,2020,11,4
BL,HYUNDAI,2021,2,1
BL,HYUNDAI,2021,3,1
BL,HYUNDAI,2021,5,1
BL,HYUNDAI,2021,7,1
BL,HYUNDAI,2021,8,3
BL,HYUNDAI,2021,9,7
BL,HYUNDAI,2021,10,6
BL,HYUNDAI,2021,11,4
BL,HYUNDAI,2021,12,6
BL,HYUNDAI,2022,1,9
BL,HYUNDAI,2022,2,4
BL,HYUNDAI,2022,3,8
BL,HYUNDAI,2022,4,3
BL,HYUNDAI,2022,5,5
BL,HYUNDAI,2022,6,2
BL,HYUNDAI,2022,7,1
BL,HYUNDAI,2022,9,2
BL,HYUNDAI,2022,11,4
BL,HYUNDAI,2022,12,2
BL,HYUNDAI,2023,1,8
BL,HYUNDAI,2023,2,7
BL,HYUNDAI,2023,3,4
BL,HYUNDAI,2023,5,3
BL,HYUNDAI,2023,6,3
BL,HYUNDAI,2023,7,2
BL,HYUNDAI,2023,8,1
BL,HYUNDAI,2023,9,1
BL,HYUNDAI,2023,10,1
BL,HYUNDAI,2023,11,3
BL,HYUNDAI,2023,12,1
BL,HYUNDAI,2024,1,1
BL,HYUNDAI,2024,2,3
BL,HYUNDAI,2024,4,5
BL,HYUNDAI,2024,5,5
BL,HYUNDAI,2024,6,4
BL,HYUNDAI,2024,7,1
BL,HYUNDAI,2024,8,4
BL,HYUNDAI,2024,9,5
BL,HYUNDAI,2024,10,8
BL,HYUNDAI,2024,11,11
BL,HYUNDAI,2024,12,3
BL,HYUNDAI,2025,1,5
BL,HYUNDAI,2025,2,4
BL,HYUNDAI,2025,3,9
BL,HYUNDAI,2025,4,3
BL,HYUNDAI,2025,5,11
BL,HYUNDAI,2025,6,3
BL,HYUNDAI,2025,7,3
BL,HYUNDAI,2025,9,7
BL,HYUNDAI,2025,10,6
BL,HYUNDAI,2025,11,5
BL,HYUNDAI,2025,12,7
BL,HYUNDAI,2026,1,5
BL,HYUNDAI,2026,2,1
BL,HYUNDAI,2026,3,4
BL,JAC,2020,4,1
BL,JAC,2022,12,1
BL,JAC,2023,11,1
BL,JAC,2025,6,3
BL,JAC,2025,7,1
BL,JAC,2025,10,1
BL,JAC,2025,11,1
BL,JAGUAR,2018,7,1
BL,JAGUAR,2018,10,1
BL,JAGUAR,2018,11,1
BL,JAGUAR,2019,1,1
BL,JAGUAR,2019,2,3
BL,JAGUAR,2019,3,1
BL,JAGUAR,2019,4,3
BL,JAGUAR,2019,5,3
BL,JAGUAR,2019,6,1
BL,JAGUAR,2019,10,1
BL,JAGUAR,2019,12,1
BL,JAGUAR,2020,1,1
BL,JAGUAR,2020,3,1
BL,JAGUAR,2020,7,1
BL,JAGUAR,2020,8,2
BL,JAGUAR,2020,9,1
BL,JAGUAR,2020,11,5
BL,JAGUAR,2020,12,1
BL,JAGUAR,2021,3,1
BL,JAGUAR,2021,6,1
BL,JAGUAR,2021,7,1
BL,JAGUAR,2021,9,2
BL,JAGUAR,2022,2,1
BL,JAGUAR,2022,3,1
BL,JAGUAR,2022,9,1
BL,JAGUAR,2023,3,1
BL,JAGUAR,2023,7,1
BL,JAGUAR,2023,12,1
BL,JAGUAR,2025,3,1
BL,JEEP,2023,6,1
BL,JEEP,2023,7,1
BL,JEEP,2023,10,4
BL,JEEP,2023,11,2
BL,JEEP,2023,12,4
BL,JEEP,2024,1,1
BL,JEEP,2024,4,2
BL,JEEP,2024,7,2
BL,JEEP,2024,8,2
BL,JEEP,2024,10,3
BL,JEEP,2024,12,1
BL,JEEP,2025,1,1
BL,JEEP,2025,3,1
BL,JEEP,2025,4,1
BL,JEEP,2026,3,1
BL,KG MOBILITY,2024,6,1
BL,KG MOBILITY,2025,5,1
BL,KG MOBILITY,2026,2,1
BL,KIA,2016,5,1
BL,KIA,2017,8,1
BL,KIA,2018,7,1
BL,KIA,2018,12,1
BL,KIA,2020,5,1
BL,KIA,2020,7,1
BL,KIA,2020,9,2
BL,KIA,2020,11,1
BL,KIA,2021,1,1
BL,KIA,2021,3,1
BL,KIA,2021,5,2
BL,KIA,2021,9,1
BL,KIA,2021,12,1
BL,KIA,2022,1,1
BL,KIA,2022,2,5
BL,KIA,2022,4,2
BL,KIA,2022,5,2
BL,KIA,2022,6,3
BL,KIA,2022,7,3
BL,KIA,2022,8,1
BL,KIA,2022,12,1
BL,KIA,2023,3,1
BL,KIA,2023,4,3
BL,KIA,2023,5,2
BL,KIA,2023,6,2
BL,KIA,2023,7,1
BL,KIA,2023,8,4
BL,KIA,2023,9,4
BL,KIA,2023,10,1
BL,KIA,2023,11,2
BL,KIA,2023,12,2
BL,KIA,2024,1,2
BL,KIA,2024,2,3
BL,KIA,2024,3,3
BL,KIA,2024,4,3
BL,KIA,2024,5,3
BL,KIA,2024,6,3
BL,KIA,2024,7,2
BL,KIA,2024,8,2
BL,KIA,2024,9,2
BL,KIA,2024,10,2
BL,KIA,2024,11,2
BL,KIA,2024,12,2
BL,KIA,2025,1,1
BL,KIA,2025,2,4
BL,KIA,2025,3,4
BL,KIA,2025,4,2
BL,KIA,2025,5,1
BL,KIA,2025,6,2
BL,KIA,2025,7,1
BL,KIA,2025,8,5
BL,KIA,2025,9,4
BL,KIA,2025,10,4
BL,KIA,2025,12,1
BL,KIA,2026,1,4
BL,KIA,2026,2,2
BL,KIA,2026,3,3
BL,LEAPMOTOR,2025,1,1
BL,LEAPMOTOR,2025,2,6
BL,LEAPMOTOR,2025,3,2
BL,LEAPMOTOR,2025,4,1
BL,LEAPMOTOR,2025,6,2
BL,LEAPMOTOR,2025,7,3
BL,LEAPMOTOR,2025,8,1
BL,LEAPMOTOR,2025,10,1
BL,LEAPMOTOR,2025,11,4
BL,LEAPMOTOR,2025,12,16
BL,LEAPMOTOR,2026,1,8
BL,LEAPMOTOR,2026,2,6
BL,LEAPMOTOR,2026,3,8
BL,LEXUS,2023,5,1
BL,LEXUS,2024,3,1
BL,LEXUS,2025,2,1
BL,LOTUS,2024,6,1
BL,LOTUS,2024,9,2
BL,LOTUS,2025,7,1
BL,LUCID,2025,5,1
BL,MAN,2025,12,2
BL,MASERATI,2024,1,1
BL,MASERATI,2024,5,1
BL,MASERATI,2024,8,1
BL,MASERATI,2024,10,1
BL,MASERATI,2024,12,2
BL,MASERATI,2025,4,1
BL,MASERATI,2025,10,1
BL,MASERATI,2025,12,3
BL,MAZDA,2020,9,1
BL,MAZDA,2020,12,1
BL,MAZDA,2021,12,1
BL,MAZDA,2025,9,1
BL,MAZDA,2025,11,1
BL,MAZDA,2026,2,1
BL,MERCEDES-BENZ,2016,2,1
BL,MERCEDES-BENZ,2016,6,1
BL,MERCEDES-BENZ,2017,2,1
BL,MERCEDES-BENZ,2017,5,1
BL,MERCEDES-BENZ,2017,10,1
BL,MERCEDES-BENZ,2019,7,2
BL,MERCEDES-BENZ,2019,12,1
BL,MERCEDES-BENZ,2020,1,1
BL,MERCEDES-BENZ,2020,2,2
BL,MERCEDES-BENZ,2020,3,3
BL,MERCEDES-BENZ,2020,5,2
BL,MERCEDES-BENZ,2020,6,1
BL,MERCEDES-BENZ,2020,8,1
BL,MERCEDES-BENZ,2020,9,1
BL,MERCEDES-BENZ,2020,10,4
BL,MERCEDES-BENZ,2020,11,2
BL,MERCEDES-BENZ,2020,12,3
BL,MERCEDES-BENZ,2021,3,4
BL,MERCEDES-BENZ,2021,4,3
BL,MERCEDES-BENZ,2021,5,3
BL,MERCEDES-BENZ,2021,6,4
BL,MERCEDES-BENZ,2021,7,4
BL,MERCEDES-BENZ,2021,8,8
BL,MERCEDES-BENZ,2021,9,3
BL,MERCEDES-BENZ,2021,10,5
BL,MERCEDES-BENZ,2021,11,6
BL,MERCEDES-BENZ,2021,12,2
BL,MERCEDES-BENZ,2022,1,2
BL,MERCEDES-BENZ,2022,2,6
BL,MERCEDES-BENZ,2022,3,5
BL,MERCEDES-BENZ,2022,4,5
BL,MERCEDES-BENZ,2022,5,5
BL,MERCEDES-BENZ,2022,6,7
BL,MERCEDES-BENZ,2022,7,5
BL,MERCEDES-BENZ,2022,8,7
BL,MERCEDES-BENZ,2022,9,11
BL,MERCEDES-BENZ,2022,10,10
BL,MERCEDES-BENZ,2022,11,16
BL,MERCEDES-BENZ,2022,12,14
BL,MERCEDES-BENZ,2023,1,5
BL,MERCEDES-BENZ,2023,2,5
BL,MERCEDES-BENZ,2023,3,12
BL,MERCEDES-BENZ,2023,4,7
BL,MERCEDES-BENZ,2023,5,14
BL,MERCEDES-BENZ,2023,6,7
BL,MERCEDES-BENZ,2023,7,5
BL,MERCEDES-BENZ,2023,8,9
BL,MERCEDES-BENZ,2023,9,18
BL,MERCEDES-BENZ,2023,10,5
BL,MERCEDES-BENZ,2023,11,6
BL,MERCEDES-BENZ,2023,12,7
BL,MERCEDES-BENZ,2024,1,5
BL,MERCEDES-BENZ,2024,2,7
BL,MERCEDES-BENZ,2024,3,7
BL,MERCEDES-BENZ,2024,4,10
BL,MERCEDES-BENZ,2024,5,6
BL,MERCEDES-BENZ,2024,6,7
BL,MERCEDES-BENZ,2024,7,6
BL,MERCEDES-BENZ,2024,8,4
BL,MERCEDES-BENZ,2024,9,5
BL,MERCEDES-BENZ,2024,10,8
BL,MERCEDES-BENZ,2024,11,1
BL,MERCEDES-BENZ,2024,12,8
BL,MERCEDES-BENZ,2025,1,3
BL,MERCEDES-BENZ,2025,2,1
BL,MERCEDES-BENZ,2025,3,6
BL,MERCEDES-BENZ,2025,4,2
BL,MERCEDES-BENZ,2025,5,1
BL,MERCEDES-BENZ,2025,6,4
BL,MERCEDES-BENZ,2025,7,10
BL,MERCEDES-BENZ,2025,8,6
BL,MERCEDES-BENZ,2025,9,7
BL,MERCEDES-BENZ,2025,10,3
BL,MERCEDES-BENZ,2025,11,2
BL,MERCEDES-BENZ,2025,12,6
BL,MERCEDES-BENZ,2026,1,2
BL,MERCEDES-BENZ,2026,2,2
BL,MERCEDES-BENZ,2026,3,8
BL,MG,2024,10,1
BL,MG,2025,2,1
BL,MG,2025,6,5
BL,MG,2025,7,1
BL,MG,2025,8,2
BL,MG,2025,9,5
BL,MG,2025,10,1
BL,MG,2025,11,2
BL,MG,2025,12,5
BL,MG,2026,1,3
BL,MG,2026,2,2
BL,MG,2026,3,3
BL,MINI,2020,3,2
BL,MINI,2020,4,2
BL,MINI,2020,6,1
BL,MINI,2020,8,2
BL,MINI,2020,10,1
BL,MINI,2020,12,9
BL,MINI,2021,5,3
BL,MINI,2021,7,1
BL,MINI,2021,8,3
BL,MINI,2021,11,1
BL,MINI,2021,12,5
BL,MINI,2022,1,3
BL,MINI,2022,2,4
BL,MINI,2022,3,3
BL,MINI,2022,4,3
BL,MINI,2022,5,1
BL,MINI,2022,6,1
BL,MINI,2022,8,2
BL,MINI,2022,9,1
BL,MINI,2022,10,1
BL,MINI,2022,11,1
BL,MINI,2023,1,1
BL,MINI,2023,2,1
BL,MINI,2023,3,1
BL,MINI,2023,4,1
BL,MINI,2023,8,2
BL,MINI,2023,10,2
BL,MINI,2023,11,1
BL,MINI,2023,12,1
BL,MINI,2024,5,1
BL,MINI,2024,6,3
BL,MINI,2024,7,5
BL,MINI,2024,8,3
BL,MINI,2024,9,4
BL,MINI,2024,10,5
BL,MINI,2024,11,9
BL,MINI,2024,12,5
BL,MINI,2025,1,3
BL,MINI,2025,2,3
BL,MINI,2025,3,5
BL,MINI,2025,4,3
BL,MINI,2025,5,4
BL,MINI,2025,6,9
BL,MINI,2025,7,2
BL,MINI,2025,8,2
BL,MINI,2025,9,5
BL,MINI,2025,11,4
BL,MINI,2025,12,7
BL,MINI,2026,1,1
BL,MINI,2026,2,4
BL,MINI,2026,3,2
BL,MITSUBISHI,2016,3,2
BL,MITSUBISHI,2016,4,1
BL,MITSUBISHI,2016,8,1
BL,MITSUBISHI,2017,3,1
BL,MITSUBISHI,2017,4,1
BL,MITSUBISHI,2017,8,2
BL,MITSUBISHI,2018,1,1
BL,MITSUBISHI,2018,2,1
BL,MITSUBISHI,2018,4,1
BL,MITSUBISHI,2018,5,1
BL,MITSUBISHI,2018,10,1
BL,MITSUBISHI,2018,12,1
BL,MITSUBISHI,2019,1,1
BL,MITSUBISHI,2019,4,1
BL,MITSUBISHI,2019,10,1
BL,MITSUBISHI,2019,12,1
BL,MITSUBISHI,2020,9,3
BL,MITSUBISHI,2021,12,1
BL,MITSUBISHI,2025,12,2
BL,MITSUBISHI,2026,3,3
BL,NISSAN,2016,1,1
BL,NISSAN,2016,3,1
BL,NISSAN,2016,4,1
BL,NISSAN,2017,3,1
BL,NISSAN,2017,11,2
BL,NISSAN,2018,3,1
BL,NISSAN,2018,4,2
BL,NISSAN,2018,6,1
BL,NISSAN,2018,8,2
BL,NISSAN,2018,9,7
BL,NISSAN,2018,10,3
BL,NISSAN,2018,11,1
BL,NISSAN,2018,12,7
BL,NISSAN,2019,1,7
BL,NISSAN,2019,2,3
BL,NISSAN,2019,3,2
BL,NISSAN,2019,4,1
BL,NISSAN,2019,7,2
BL,NISSAN,2019,10,1
BL,NISSAN,2019,12,2
BL,NISSAN,2020,1,3
BL,NISSAN,2020,2,1
BL,NISSAN,2020,3,1
BL,NISSAN,2020,5,1
BL,NISSAN,2020,6,2
BL,NISSAN,2020,7,4
BL,NISSAN,2020,8,1
BL,NISSAN,2020,9,1
BL,NISSAN,2020,10,1
BL,NISSAN,2020,12,8
BL,NISSAN,2021,4,1
BL,NISSAN,2021,5,1
BL,NISSAN,2021,7,1
BL,NISSAN,2021,9,1
BL,NISSAN,2021,12,1
BL,NISSAN,2022,6,1
BL,NISSAN,2022,8,1
BL,NISSAN,2022,9,1
BL,NISSAN,2023,2,1
BL,NISSAN,2023,9,1
BL,NISSAN,2023,12,3
BL,NISSAN,2024,1,1
BL,NISSAN,2024,2,1
BL,NISSAN,2024,3,7
BL,NISSAN,2025,2,1
BL,NISSAN,2025,3,1
BL,OPEL,2017,11,7
BL,OPEL,2017,12,11
BL,OPEL,2018,1,7
BL,OPEL,2018,2,2
BL,OPEL,2018,3,1
BL,OPEL,2018,4,1
BL,OPEL,2018,5,1
BL,OPEL,2018,7,2
BL,OPEL,2018,8,1
BL,OPEL,2020,5,1
BL,OPEL,2020,6,1
BL,OPEL,2020,9,1
BL,OPEL,2020,10,2
BL,OPEL,2020,11,1
BL,OPEL,2021,1,1
BL,OPEL,2021,4,2
BL,OPEL,2021,6,1
BL,OPEL,2021,8,2
BL,OPEL,2021,10,2
BL,OPEL,2021,11,1
BL,OPEL,2022,1,1
BL,OPEL,2022,2,1
BL,OPEL,2022,7,1
BL,OPEL,2023,1,2
BL,OPEL,2023,9,3
BL,OPEL,2024,7,2
BL,OPEL,2024,10,1
BL,OPEL,2025,6,2
BL,OPEL,2025,9,1
BL,OPEL,2025,10,7
BL,OPEL,2025,12,2
BL,PEUGEOT,2017,4,1
BL,PEUGEOT,2018,10,1
BL,PEUGEOT,2020,7,1
BL,PEUGEOT,2020,8,1
BL,PEUGEOT,2020,9,2
BL,PEUGEOT,2020,10,1
BL,PEUGEOT,2020,11,3
BL,PEUGEOT,2021,1,2
BL,PEUGEOT,2021,2,2
BL,PEUGEOT,2021,3,2
BL,PEUGEOT,2021,4,1
BL,PEUGEOT,2021,5,1
BL,PEUGEOT,2021,6,2
BL,PEUGEOT,2021,7,3
BL,PEUGEOT,2021,8,2
BL,PEUGEOT,2021,10,4
BL,PEUGEOT,2021,11,1
BL,PEUGEOT,2021,12,2
BL,PEUGEOT,2022,1,3
BL,PEUGEOT,2022,2,3
BL,PEUGEOT,2022,3,4
BL,PEUGEOT,2022,4,1
BL,PEUGEOT,2022,5,3
BL,PEUGEOT,2022,6,2
BL,PEUGEOT,2022,7,1
BL,PEUGEOT,2022,8,2
BL,PEUGEOT,2022,9,3
BL,PEUGEOT,2022,11,2
BL,PEUGEOT,2023,1,1
BL,PEUGEOT,2023,3,5
BL,PEUGEOT,2023,6,2
BL,PEUGEOT,2023,7,2
BL,PEUGEOT,2023,8,2
BL,PEUGEOT,2023,9,4
BL,PEUGEOT,2023,10,1
BL,PEUGEOT,2023,11,1
BL,PEUGEOT,2023,12,1
BL,PEUGEOT,2024,1,1
BL,PEUGEOT,2024,2,2
BL,PEUGEOT,2024,4,3
BL,PEUGEOT,2024,5,3
BL,PEUGEOT,2024,7,7
BL,PEUGEOT,2024,8,2
BL,PEUGEOT,2024,9,1
BL,PEUGEOT,2024,11,3
BL,PEUGEOT,2024,12,1
BL,PEUGEOT,2025,1,1
BL,PEUGEOT,2025,2,1
BL,PEUGEOT,2025,3,4
BL,PEUGEOT,2025,4,3
BL,PEUGEOT,2025,5,3
BL,PEUGEOT,2025,6,2
BL,PEUGEOT,2025,7,4
BL,PEUGEOT,2025,8,1
BL,PEUGEOT,2025,9,1
BL,PEUGEOT,2025,10,4
BL,PEUGEOT,2025,11,1
BL,PEUGEOT,2025,12,2
BL,PEUGEOT,2026,1,1
BL,PEUGEOT,2026,2,1
BL,PEUGEOT,2026,3,1
BL,POLESTAR,2021,1,1
BL,POLESTAR,2021,2,1
BL,POLESTAR,2021,3,2
BL,POLESTAR,2021,4,2
BL,POLESTAR,2021,5,4
BL,POLESTAR,2021,6,1
BL,POLESTAR,2021,7,1
BL,POLESTAR,2021,11,2
BL,POLESTAR,2021,12,7
BL,POLESTAR,2022,1,1
BL,POLESTAR,2022,3,3
BL,POLESTAR,2022,4,2
BL,POLESTAR,2022,5,2
BL,POLESTAR,2022,6,1
BL,POLESTAR,2022,9,1
BL,POLESTAR,2022,10,1
BL,POLESTAR,2022,11,3
BL,POLESTAR,2022,12,3
BL,POLESTAR,2023,1,1
BL,POLESTAR,2023,2,3
BL,POLESTAR,2023,3,2
BL,POLESTAR,2023,4,1
BL,POLESTAR,2023,5,1
BL,POLESTAR,2023,7,2
BL,POLESTAR,2023,8,3
BL,POLESTAR,2023,9,2
BL,POLESTAR,2023,10,4
BL,POLESTAR,2023,11,1
BL,POLESTAR,2023,12,1
BL,POLESTAR,2024,1,1
BL,POLESTAR,2024,4,1
BL,POLESTAR,2024,6,1
BL,POLESTAR,2024,7,3
BL,POLESTAR,2024,8,1
BL,POLESTAR,2024,9,2
BL,POLESTAR,2024,11,3
BL,POLESTAR,2024,12,2
BL,POLESTAR,2025,1,1
BL,POLESTAR,2025,2,1
BL,POLESTAR,2025,3,3
BL,POLESTAR,2025,4,3
BL,POLESTAR,2025,5,3
BL,POLESTAR,2025,6,1
BL,POLESTAR,2025,8,1
BL,POLESTAR,2025,9,2
BL,POLESTAR,2025,10,2
BL,POLESTAR,2025,11,2
BL,POLESTAR,2025,12,3
BL,POLESTAR,2026,2,1
BL,POLESTAR,2026,3,1
BL,PORSCHE,2020,2,2
BL,PORSCHE,2020,3,4
BL,PORSCHE,2020,5,1
BL,PORSCHE,2020,7,2
BL,PORSCHE,2020,9,3
BL,PORSCHE,2020,10,2
BL,PORSCHE,2020,12,3
BL,PORSCHE,2021,2,2
BL,PORSCHE,2021,3,4
BL,PORSCHE,2021,4,2
BL,PORSCHE,2021,5,3
BL,PORSCHE,2021,6,2
BL,PORSCHE,2021,8,1
BL,PORSCHE,2021,9,2
BL,PORSCHE,2021,10,2
BL,PORSCHE,2021,11,4
BL,PORSCHE,2021,12,3
BL,PORSCHE,2022,1,2
BL,PORSCHE,2022,2,1
BL,PORSCHE,2022,3,1
BL,PORSCHE,2022,4,1
BL,PORSCHE,2022,5,2
BL,PORSCHE,2022,6,3
BL,PORSCHE,2022,7,1
BL,PORSCHE,2022,8,1
BL,PORSCHE,2022,10,2
BL,PORSCHE,2022,11,3
BL,PORSCHE,2022,12,5
BL,PORSCHE,2023,2,1
BL,PORSCHE,2023,3,1
BL,PORSCHE,2023,4,1
BL,PORSCHE,2023,5,3
BL,PORSCHE,2023,6,2
BL,PORSCHE,2023,7,1
BL,PORSCHE,2023,9,3
BL,PORSCHE,2023,10,3
BL,PORSCHE,2023,11,1
BL,PORSCHE,2023,12,6
BL,PORSCHE,2024,1,1
BL,PORSCHE,2024,4,1
BL,PORSCHE,2024,5,1
BL,PORSCHE,2024,6,2
BL,PORSCHE,2024,7,1
BL,PORSCHE,2024,9,1
BL,PORSCHE,2024,10,10
BL,PORSCHE,2024,11,6
BL,PORSCHE,2024,12,6
BL,PORSCHE,2025,1,4
BL,PORSCHE,2025,2,4
BL,PORSCHE,2025,3,5
BL,PORSCHE,2025,4,8
BL,PORSCHE,2025,5,6
BL,PORSCHE,2025,6,2
BL,PORSCHE,2025,7,2
BL,PORSCHE,2025,8,3
BL,PORSCHE,2025,9,11
BL,PORSCHE,2025,10,6
BL,PORSCHE,2025,11,1
BL,PORSCHE,2025,12,2
BL,PORSCHE,2026,1,4
BL,PORSCHE,2026,2,1
BL,PORSCHE,2026,3,3
BL,RENAULT,2016,1,2
BL,RENAULT,2016,3,4
BL,RENAULT,2016,4,1
BL,RENAULT,2016,5,3
BL,RENAULT,2016,6,1
BL,RENAULT,2016,8,1
BL,RENAULT,2016,9,2
BL,RENAULT,2017,1,5
BL,RENAULT,2017,2,3
BL,RENAULT,2017,3,1
BL,RENAULT,2017,5,1
BL,RENAULT,2017,6,1
BL,RENAULT,2017,7,3
BL,RENAULT,2017,8,1
BL,RENAULT,2017,10,1
BL,RENAULT,2017,11,2
BL,RENAULT,2017,12,2
BL,RENAULT,2018,1,2
BL,RENAULT,2018,2,1
BL,RENAULT,2018,3,3
BL,RENAULT,2018,4,1
BL,RENAULT,2018,5,3
BL,RENAULT,2018,6,3
BL,RENAULT,2018,7,4
BL,RENAULT,2018,8,2
BL,RENAULT,2018,9,1
BL,RENAULT,2018,10,2
BL,RENAULT,2018,11,6
BL,RENAULT,2018,12,6
BL,RENAULT,2019,1,5
BL,RENAULT,2019,2,3
BL,RENAULT,2019,3,5
BL,RENAULT,2019,4,6
BL,RENAULT,2019,5,2
BL,RENAULT,2019,6,2
BL,RENAULT,2019,7,2
BL,RENAULT,2019,8,4
BL,RENAULT,2019,9,5
BL,RENAULT,2019,10,8
BL,RENAULT,2019,11,2
BL,RENAULT,2019,12,14
BL,RENAULT,2020,1,4
BL,RENAULT,2020,2,13
BL,RENAULT,2020,3,4
BL,RENAULT,2020,4,4
BL,RENAULT,2020,5,6
BL,RENAULT,2020,6,10
BL,RENAULT,2020,7,16
BL,RENAULT,2020,8,11
BL,RENAULT,2020,9,15
BL,RENAULT,2020,10,9
BL,RENAULT,2020,11,18
BL,RENAULT,2020,12,12
BL,RENAULT,2021,1,2
BL,RENAULT,2021,2,4
BL,RENAULT,2021,3,9
BL,RENAULT,2021,4,11
BL,RENAULT,2021,5,11
