year,month,brand,powertrain,count
2021,5,JAGUAR,Diesel,3
2021,5,JAGUAR,Hybrid (Diesel),10
2021,5,JAGUAR,Hybrid (Petrol),46
2021,5,JAGUAR,Petrol,30
2021,5,JEEP,Diesel,23
2021,5,JEEP,Hybrid (Petrol),72
2021,5,JEEP,PHEV,40
2021,5,JEEP,Petrol,155
2021,5,KIA,BEV,47
2021,5,KIA,Diesel,37
2021,5,KIA,Hybrid (Diesel),24
2021,5,KIA,Hybrid (Petrol),104
2021,5,KIA,PHEV,29
2021,5,KIA,Petrol,176
2021,5,LAMBORGHINI,Petrol,16
2021,5,LAND ROVER,Diesel,10
2021,5,LAND ROVER,Hybrid (Diesel),42
2021,5,LAND ROVER,Hybrid (Petrol),65
2021,5,LAND ROVER,PHEV,9
2021,5,LAND ROVER,Petrol,33
2021,5,LEXUS,Hybrid (Petrol),30
2021,5,LEXUS,Petrol,1
2021,5,LOTUS,Petrol,7
2021,5,MASERATI,Hybrid (Petrol),1
2021,5,MASERATI,Petrol,12
2021,5,MAZDA,BEV,9
2021,5,MAZDA,Diesel,20
2021,5,MAZDA,Hybrid (Petrol),114
2021,5,MAZDA,Petrol,304
2021,5,MC LAREN,Hybrid (Petrol),1
2021,5,MC LAREN,Petrol,5
2021,5,MERCEDES-AMG,Hybrid (Petrol),6
2021,5,MERCEDES-AMG,Petrol,7
2021,5,MERCEDES-BENZ,BEV,95
2021,5,MERCEDES-BENZ,Diesel,563
2021,5,MERCEDES-BENZ,Diesel PHEV,28
2021,5,MERCEDES-BENZ,Hybrid (Diesel),23
2021,5,MERCEDES-BENZ,Hybrid (Petrol),255
2021,5,MERCEDES-BENZ,PHEV,56
2021,5,MERCEDES-BENZ,Petrol,746
2021,5,MINI,BEV,31
2021,5,MINI,Diesel,6
2021,5,MINI,Hybrid (Petrol),41
2021,5,MINI,PHEV,1
2021,5,MINI,Petrol,322
2021,5,MITSUBISHI,Hybrid (Petrol),5
2021,5,MITSUBISHI,PHEV,14
2021,5,MITSUBISHI,Petrol,122
2021,5,MORGAN,Petrol,1
2021,5,NISSAN,BEV,20
2021,5,NISSAN,Diesel,25
2021,5,NISSAN,Hybrid (Petrol),1
2021,5,NISSAN,Petrol,99
2021,5,OPEL,BEV,63
2021,5,OPEL,Diesel,46
2021,5,OPEL,Hybrid (Petrol),10
2021,5,OPEL,PHEV,5
2021,5,OPEL,Petrol,204
2021,5,PEUGEOT,BEV,61
2021,5,PEUGEOT,Diesel,62
2021,5,PEUGEOT,PHEV,42
2021,5,PEUGEOT,Petrol,270
2021,5,POLESTAR,BEV,49
2021,5,POLESTAR,PHEV,2
2021,5,PORSCHE,BEV,35
2021,5,PORSCHE,Hybrid (Petrol),55
2021,5,PORSCHE,Petrol,275
2021,5,RENAULT,BEV,158
2021,5,RENAULT,Diesel,96
2021,5,RENAULT,Hybrid (Petrol),136
2021,5,RENAULT,PHEV,44
2021,5,RENAULT,Petrol,206
2021,5,ROLLS ROYCE,Petrol,1
2021,5,SEAT,BEV,16
2021,5,SEAT,CNG,19
2021,5,SEAT,Diesel,147
2021,5,SEAT,Hybrid (Petrol),28
2021,5,SEAT,PHEV,95
2021,5,SEAT,Petrol,542
2021,5,SKODA,BEV,131
2021,5,SKODA,CNG,1
2021,5,SKODA,Diesel,720
2021,5,SKODA,Hybrid (Petrol),78
2021,5,SKODA,PHEV,29
2021,5,SKODA,Petrol,1053
2021,5,SMART,BEV,40
2021,5,SSANGYONG,Diesel,1
2021,5,SSANGYONG,Petrol,1
2021,5,SUBARU,Hybrid (Petrol),82
2021,5,SUBARU,Petrol,49
2021,5,SUZUKI,Hybrid (Petrol),437
2021,5,SUZUKI,PHEV,19
2021,5,SUZUKI,Petrol,10
2021,5,TESLA,BEV,143
2021,5,TOYOTA,Diesel,56
2021,5,TOYOTA,Hybrid (Petrol),477
2021,5,TOYOTA,PHEV,82
2021,5,TOYOTA,Petrol,167
2021,5,UEBRIGE (SIEHE TYP),LPG,1
2021,5,VOLVO,BEV,75
2021,5,VOLVO,Hybrid (Diesel),56
2021,5,VOLVO,Hybrid (Petrol),154
2021,5,VOLVO,PHEV,242
2021,5,VOLVO,Petrol,93
2021,5,VW,BEV,355
2021,5,VW,CNG,1
2021,5,VW,Diesel,585
2021,5,VW,Hybrid (Petrol),223
2021,5,VW,PHEV,54
2021,5,VW,Petrol,1256
2021,6,AIWAYS,BEV,1
2021,6,ALFA ROMEO,Diesel,5
2021,6,ALFA ROMEO,Petrol,153
2021,6,ALPINA,Diesel,8
2021,6,ALPINA,Hybrid (Diesel),1
2021,6,ALPINA,Petrol,7
2021,6,ALPINE,Petrol,9
2021,6,ASTON MARTIN,Petrol,15
2021,6,AUDI,BEV,206
2021,6,AUDI,CNG,3
2021,6,AUDI,Diesel,183
2021,6,AUDI,Hybrid (Diesel),385
2021,6,AUDI,Hybrid (Petrol),560
2021,6,AUDI,PHEV,30
2021,6,AUDI,Petrol,597
2021,6,BENTLEY,Petrol,9
2021,6,BMW,BEV,187
2021,6,BMW,Diesel,277
2021,6,BMW,Hybrid (Diesel),432
2021,6,BMW,Hybrid (Petrol),564
2021,6,BMW,PHEV,32
2021,6,BMW,Petrol,665
2021,6,BUGATTI,Petrol,2
2021,6,CADILLAC,Petrol,10
2021,6,CATERHAM,Petrol,3
2021,6,CHEVROLET,Petrol,2
2021,6,CITROEN,BEV,20
2021,6,CITROEN,Diesel,49
2021,6,CITROEN,PHEV,17
2021,6,CITROEN,Petrol,296
2021,6,CITROEN-DANGEL,Diesel,1
2021,6,CUPRA,Hybrid (Petrol),78
2021,6,CUPRA,PHEV,1
2021,6,CUPRA,Petrol,183
2021,6,DACIA,BEV,47
2021,6,DACIA,Diesel,38
2021,6,DACIA,Petrol,629
2021,6,DODGE,Petrol,4
2021,6,DS,BEV,2
2021,6,DS,Diesel,5
2021,6,DS,PHEV,19
2021,6,DS,Petrol,8
2021,6,FERRARI,Hybrid (Petrol),10
2021,6,FERRARI,Petrol,45
2021,6,FIAT,BEV,154
2021,6,FIAT,CNG,2
2021,6,FIAT,Diesel,33
2021,6,FIAT,Hybrid (Petrol),189
2021,6,FIAT,Petrol,318
2021,6,FORD,BEV,82
2021,6,FORD,Diesel,188
2021,6,FORD,Hybrid (Diesel),5
2021,6,FORD,Hybrid (Petrol),359
2021,6,FORD,PHEV,70
2021,6,FORD,Petrol,206
2021,6,FORD-CNG-TECHNIK,Hybrid (Petrol),11
2021,6,GENESIS,Diesel,5
2021,6,GENESIS,Petrol,6
2021,6,HONDA,BEV,21
2021,6,HONDA,Hybrid (Petrol),200
2021,6,HONDA,Petrol,50
2021,6,HYUNDAI,BEV,104
2021,6,HYUNDAI,Diesel,8
2021,6,HYUNDAI,Hybrid (Diesel),7
2021,6,HYUNDAI,Hybrid (Petrol),429
2021,6,HYUNDAI,Hydrogen,2
2021,6,HYUNDAI,PHEV,1
2021,6,HYUNDAI,Petrol,138
2021,6,JAGUAR,BEV,17
2021,6,JAGUAR,Diesel,3
2021,6,JAGUAR,Hybrid (Diesel),12
2021,6,JAGUAR,Hybrid (Petrol),41
2021,6,JAGUAR,Petrol,42
2021,6,JEEP,Diesel,21
2021,6,JEEP,Hybrid (Petrol),109
2021,6,JEEP,PHEV,42
2021,6,JEEP,Petrol,152
2021,6,KIA,BEV,43
2021,6,KIA,Diesel,22
2021,6,KIA,Hybrid (Diesel),25
2021,6,KIA,Hybrid (Petrol),95
2021,6,KIA,PHEV,48
2021,6,KIA,Petrol,180
2021,6,LAMBORGHINI,Hybrid (Petrol),1
2021,6,LAMBORGHINI,Petrol,22
2021,6,LAND ROVER,Diesel,28
2021,6,LAND ROVER,Hybrid (Diesel),66
2021,6,LAND ROVER,Hybrid (Petrol),84
2021,6,LAND ROVER,PHEV,17
2021,6,LAND ROVER,Petrol,39
2021,6,LEXUS,BEV,2
2021,6,LEXUS,Hybrid (Petrol),35
2021,6,LEXUS,Petrol,1
2021,6,LOTUS,Petrol,14
2021,6,MASERATI,Hybrid (Petrol),2
2021,6,MASERATI,Petrol,13
2021,6,MAZDA,BEV,1
2021,6,MAZDA,Diesel,29
2021,6,MAZDA,Hybrid (Petrol),107
2021,6,MAZDA,Petrol,428
2021,6,MC LAREN,Petrol,9
2021,6,MERCEDES-AMG,Hybrid (Petrol),4
2021,6,MERCEDES-AMG,Petrol,16
2021,6,MERCEDES-BENZ,BEV,112
2021,6,MERCEDES-BENZ,Diesel,663
2021,6,MERCEDES-BENZ,Diesel PHEV,40
2021,6,MERCEDES-BENZ,Hybrid (Diesel),52
2021,6,MERCEDES-BENZ,Hybrid (Petrol),359
2021,6,MERCEDES-BENZ,PHEV,76
2021,6,MERCEDES-BENZ,Petrol,721
2021,6,MINI,BEV,36
2021,6,MINI,Diesel,2
2021,6,MINI,Hybrid (Petrol),42
2021,6,MINI,Petrol,418
2021,6,MITSUBISHI,BEV,1
2021,6,MITSUBISHI,Hybrid (Petrol),20
2021,6,MITSUBISHI,PHEV,48
2021,6,MITSUBISHI,Petrol,190
2021,6,MORGAN,Petrol,1
2021,6,NISSAN,BEV,32
2021,6,NISSAN,Diesel,25
2021,6,NISSAN,Hybrid (Petrol),3
2021,6,NISSAN,Petrol,103
2021,6,OPEL,BEV,68
2021,6,OPEL,Diesel,68
2021,6,OPEL,Hybrid (Petrol),9
2021,6,OPEL,PHEV,9
2021,6,OPEL,Petrol,325
2021,6,OPEL-DANGEL,Diesel,1
2021,6,PEUGEOT,BEV,82
2021,6,PEUGEOT,Diesel,172
2021,6,PEUGEOT,PHEV,49
2021,6,PEUGEOT,Petrol,433
2021,6,POLESTAR,BEV,96
2021,6,POLESTAR,PHEV,1
2021,6,PORSCHE,BEV,28
2021,6,PORSCHE,Hybrid (Petrol),42
2021,6,PORSCHE,Petrol,297
2021,6,RENAULT,BEV,193
2021,6,RENAULT,Diesel,118
2021,6,RENAULT,Hybrid (Petrol),211
2021,6,RENAULT,PHEV,91
2021,6,RENAULT,Petrol,300
2021,6,ROLLS ROYCE,Petrol,3
2021,6,SEAT,BEV,21
2021,6,SEAT,CNG,12
2021,6,SEAT,Diesel,206
2021,6,SEAT,Hybrid (Petrol),92
2021,6,SEAT,PHEV,99
2021,6,SEAT,Petrol,823
2021,6,SKODA,BEV,175
2021,6,SKODA,CNG,9
2021,6,SKODA,Diesel,616
2021,6,SKODA,Hybrid (Petrol),62
2021,6,SKODA,PHEV,45
2021,6,SKODA,Petrol,841
2021,6,SMART,BEV,31
2021,6,SSANGYONG,Petrol,2
2021,6,SUBARU,Hybrid (Petrol),117
2021,6,SUBARU,Petrol,139
2021,6,SUZUKI,Hybrid (Petrol),524
2021,6,SUZUKI,PHEV,14
2021,6,SUZUKI,Petrol,10
2021,6,TESLA,BEV,1298
2021,6,TOYOTA,Diesel,47
2021,6,TOYOTA,Hybrid (Petrol),663
2021,6,TOYOTA,Hydrogen,7
2021,6,TOYOTA,PHEV,90
2021,6,TOYOTA,Petrol,217
2021,6,VOLVO,BEV,101
2021,6,VOLVO,Diesel,3
2021,6,VOLVO,Hybrid (Diesel),78
2021,6,VOLVO,Hybrid (Petrol),138
2021,6,VOLVO,PHEV,291
2021,6,VOLVO,Petrol,97
2021,6,VW,BEV,530
2021,6,VW,CNG,3
2021,6,VW,Diesel,667
2021,6,VW,Hybrid (Petrol),299
2021,6,VW,PHEV,51
2021,6,VW,Petrol,1910
2021,7,AIWAYS,BEV,13
2021,7,ALFA ROMEO,Diesel,7
2021,7,ALFA ROMEO,Petrol,97
2021,7,ALPINA,Petrol,4
2021,7,ALPINE,Petrol,5
2021,7,ASTON MARTIN,Petrol,16
2021,7,AUDI,BEV,150
2021,7,AUDI,Diesel,119
2021,7,AUDI,Hybrid (Diesel),275
2021,7,AUDI,Hybrid (Petrol),410
2021,7,AUDI,PHEV,14
2021,7,AUDI,Petrol,387
2021,7,AUSTIN,Petrol,1
2021,7,BENTLEY,Petrol,7
2021,7,BMW,BEV,74
2021,7,BMW,Diesel,259
2021,7,BMW,Hybrid (Diesel),405
2021,7,BMW,Hybrid (Petrol),377
2021,7,BMW,PHEV,4
2021,7,BMW,Petrol,577
2021,7,BUGATTI,Petrol,1
2021,7,CADILLAC,Diesel,2
2021,7,CADILLAC,Petrol,6
2021,7,CHEVROLET,Petrol,5
2021,7,CITROEN,BEV,12
2021,7,CITROEN,Diesel,24
2021,7,CITROEN,PHEV,14
2021,7,CITROEN,Petrol,165
2021,7,CUPRA,Hybrid (Petrol),70
2021,7,CUPRA,PHEV,2
2021,7,CUPRA,Petrol,126
2021,7,DACIA,BEV,8
2021,7,DACIA,Diesel,53
2021,7,DACIA,Petrol,559
2021,7,DODGE,Petrol,12
2021,7,DS,BEV,5
2021,7,DS,PHEV,10
2021,7,DS,Petrol,8
2021,7,FERRARI,Hybrid (Petrol),6
2021,7,FERRARI,Petrol,48
2021,7,FIAT,BEV,131
2021,7,FIAT,CNG,1
2021,7,FIAT,Diesel,28
2021,7,FIAT,Hybrid (Petrol),114
2021,7,FIAT,Petrol,163
2021,7,FORD,BEV,80
2021,7,FORD,Diesel,132
2021,7,FORD,Hybrid (Diesel),7
2021,7,FORD,Hybrid (Petrol),277
2021,7,FORD,PHEV,86
2021,7,FORD,Petrol,112
2021,7,FORD-CNG-TECHNIK,Hybrid (Petrol),22
2021,7,GENESIS,Diesel,7
2021,7,GENESIS,Petrol,11
2021,7,HONDA,BEV,12
2021,7,HONDA,Hybrid (Petrol),108
2021,7,HONDA,Petrol,37
2021,7,HYUNDAI,BEV,139
2021,7,HYUNDAI,Diesel,17
2021,7,HYUNDAI,Hybrid (Diesel),6
2021,7,HYUNDAI,Hybrid (Petrol),407
2021,7,HYUNDAI,PHEV,3
2021,7,HYUNDAI,Petrol,98
2021,7,JAGUAR,BEV,18
2021,7,JAGUAR,Diesel,1
2021,7,JAGUAR,Hybrid (Diesel),6
2021,7,JAGUAR,Hybrid (Petrol),38
2021,7,JAGUAR,Petrol,22
2021,7,JEEP,Diesel,25
2021,7,JEEP,Hybrid (Petrol),86
2021,7,JEEP,PHEV,37
2021,7,JEEP,Petrol,85
2021,7,KIA,BEV,26
2021,7,KIA,Diesel,14
2021,7,KIA,Hybrid (Diesel),14
2021,7,KIA,Hybrid (Petrol),90
2021,7,KIA,PHEV,34
2021,7,KIA,Petrol,177
2021,7,LAMBORGHINI,Hybrid (Petrol),1
2021,7,LAMBORGHINI,Petrol,15
2021,7,LAND ROVER,Diesel,16
2021,7,LAND ROVER,Hybrid (Diesel),59
2021,7,LAND ROVER,Hybrid (Petrol),85
2021,7,LAND ROVER,PHEV,6
2021,7,LAND ROVER,Petrol,23
2021,7,LEXUS,BEV,3
2021,7,LEXUS,Hybrid (Petrol),35
2021,7,LEXUS,Petrol,3
2021,7,LOTUS,Petrol,7
2021,7,MASERATI,Hybrid (Petrol),4
2021,7,MASERATI,Petrol,27
2021,7,MAZDA,BEV,11
2021,7,MAZDA,Diesel,9
2021,7,MAZDA,Hybrid (Petrol),111
2021,7,MAZDA,Petrol,368
2021,7,MC LAREN,Petrol,5
2021,7,MERCEDES-AMG,Hybrid (Petrol),7
2021,7,MERCEDES-AMG,Petrol,9
2021,7,MERCEDES-BENZ,BEV,147
2021,7,MERCEDES-BENZ,Diesel,483
2021,7,MERCEDES-BENZ,Diesel PHEV,33
2021,7,MERCEDES-BENZ,Hybrid (Diesel),48
2021,7,MERCEDES-BENZ,Hybrid (Petrol),325
2021,7,MERCEDES-BENZ,PHEV,58
2021,7,MERCEDES-BENZ,Petrol,697
2021,7,MINI,BEV,44
2021,7,MINI,Hybrid (Petrol),41
2021,7,MINI,PHEV,1
2021,7,MINI,Petrol,308
2021,7,MITSUBISHI,BEV,1
2021,7,MITSUBISHI,Hybrid (Petrol),17
2021,7,MITSUBISHI,PHEV,57
2021,7,MITSUBISHI,Petrol,198
2021,7,MORGAN,Petrol,6
2021,7,MUSTANG,Petrol,1
2021,7,NISSAN,BEV,39
2021,7,NISSAN,Diesel,13
2021,7,NISSAN,Hybrid (Petrol),59
2021,7,NISSAN,Petrol,101
2021,7,OPEL,BEV,36
2021,7,OPEL,Diesel,74
2021,7,OPEL,Hybrid (Petrol),5
2021,7,OPEL,PHEV,7
2021,7,OPEL,Petrol,281
2021,7,PEUGEOT,BEV,127
2021,7,PEUGEOT,Diesel,120
2021,7,PEUGEOT,PHEV,53
2021,7,PEUGEOT,Petrol,350
2021,7,POLESTAR,BEV,48
2021,7,POLESTAR,PHEV,1
2021,7,PORSCHE,BEV,45
2021,7,PORSCHE,Hybrid (Petrol),38
2021,7,PORSCHE,Petrol,256
2021,7,RENAULT,BEV,128
2021,7,RENAULT,Diesel,66
2021,7,RENAULT,Hybrid (Petrol),142
2021,7,RENAULT,PHEV,44
2021,7,RENAULT,Petrol,230
2021,7,ROLLS ROYCE,Petrol,3
2021,7,SEAT,BEV,31
2021,7,SEAT,CNG,5
2021,7,SEAT,Diesel,146
2021,7,SEAT,Hybrid (Petrol),43
2021,7,SEAT,PHEV,72
2021,7,SEAT,Petrol,614
2021,7,SKODA,BEV,146
2021,7,SKODA,CNG,6
2021,7,SKODA,Diesel,371
2021,7,SKODA,Hybrid (Petrol),60
2021,7,SKODA,PHEV,47
2021,7,SKODA,Petrol,831
2021,7,SMART,BEV,16
2021,7,SSANGYONG,Diesel,1
2021,7,SSANGYONG,Petrol,1
2021,7,STIMBO,BEV,1
2021,7,SUBARU,Hybrid (Petrol),64
2021,7,SUBARU,Petrol,22
2021,7,SUZUKI,Hybrid (Petrol),291
2021,7,SUZUKI,PHEV,4
2021,7,SUZUKI,Petrol,8
2021,7,TESLA,BEV,16
2021,7,TOYOTA,Diesel,36
2021,7,TOYOTA,Hybrid (Petrol),625
2021,7,TOYOTA,Hydrogen,9
2021,7,TOYOTA,PHEV,53
2021,7,TOYOTA,Petrol,237
2021,7,VOLVO,BEV,102
2021,7,VOLVO,Diesel,1
2021,7,VOLVO,Hybrid (Diesel),67
2021,7,VOLVO,Hybrid (Petrol),197
2021,7,VOLVO,PHEV,247
2021,7,VOLVO,Petrol,49
2021,7,VW,BEV,223
2021,7,VW,Diesel,567
2021,7,VW,Hybrid (Petrol),144
2021,7,VW,PHEV,27
2021,7,VW,Petrol,1322
2021,8,AIWAYS,BEV,3
2021,8,ALFA ROMEO,Diesel,4
2021,8,ALFA ROMEO,Petrol,66
2021,8,ALPINA,Diesel,2
2021,8,ALPINA,Hybrid (Diesel),2
2021,8,ALPINA,Petrol,8
2021,8,ALPINE,Petrol,16
2021,8,ASTON MARTIN,Petrol,12
2021,8,AUDI,BEV,193
2021,8,AUDI,CNG,1
2021,8,AUDI,Diesel,96
2021,8,AUDI,Hybrid (Diesel),243
2021,8,AUDI,Hybrid (Petrol),393
2021,8,AUDI,PHEV,16
2021,8,AUDI,Petrol,300
2021,8,BENTLEY,Hybrid (Petrol),1
2021,8,BENTLEY,Petrol,20
2021,8,BMW,BEV,93
2021,8,BMW,Diesel,159
2021,8,BMW,Hybrid (Diesel),315
2021,8,BMW,Hybrid (Petrol),392
2021,8,BMW,PHEV,1
2021,8,BMW,Petrol,390
2021,8,CADILLAC,Diesel,1
2021,8,CADILLAC,Petrol,13
2021,8,CATERHAM,Petrol,1
2021,8,CHEVROLET,Petrol,2
2021,8,CITROEN,BEV,33
2021,8,CITROEN,Diesel,28
2021,8,CITROEN,PHEV,28
2021,8,CITROEN,Petrol,177
2021,8,CUPRA,Diesel,1
2021,8,CUPRA,Hybrid (Petrol),76
2021,8,CUPRA,PHEV,1
2021,8,CUPRA,Petrol,210
2021,8,DACIA,BEV,4
2021,8,DACIA,Diesel,39
2021,8,DACIA,Petrol,412
2021,8,DODGE,Petrol,7
2021,8,DS,BEV,2
2021,8,DS,Diesel,2
2021,8,DS,PHEV,13
2021,8,DS,Petrol,15
2021,8,FERRARI,Hybrid (Petrol),7
2021,8,FERRARI,Petrol,41
2021,8,FIAT,BEV,99
2021,8,FIAT,Diesel,19
2021,8,FIAT,Hybrid (Petrol),137
2021,8,FIAT,Petrol,178
2021,8,FORD,BEV,55
2021,8,FORD,Diesel,146
2021,8,FORD,Hybrid (Diesel),13
2021,8,FORD,Hybrid (Petrol),347
2021,8,FORD,PHEV,65
2021,8,FORD,Petrol,116
2021,8,FORD-CNG-TECHNIK,Hybrid (Petrol),18
2021,8,GENESIS,Diesel,6
2021,8,GENESIS,Petrol,6
2021,8,GMC,Petrol,1
2021,8,HONDA,BEV,13
2021,8,HONDA,Hybrid (Petrol),150
2021,8,HONDA,Petrol,28
2021,8,HYUNDAI,BEV,155
2021,8,HYUNDAI,Diesel,6
2021,8,HYUNDAI,Hybrid (Diesel),4
2021,8,HYUNDAI,Hybrid (Petrol),320
2021,8,HYUNDAI,Hydrogen,2
2021,8,HYUNDAI,PHEV,1
2021,8,HYUNDAI,Petrol,122
2021,8,JAGUAR,BEV,22
2021,8,JAGUAR,Hybrid (Diesel),4
2021,8,JAGUAR,Hybrid (Petrol),22
2021,8,JAGUAR,Petrol,14
2021,8,JEEP,Diesel,20
2021,8,JEEP,Hybrid (Petrol),81
2021,8,JEEP,PHEV,26
2021,8,JEEP,Petrol,73
2021,8,KIA,BEV,30
2021,8,KIA,Diesel,5
2021,8,KIA,Hybrid (Diesel),15
2021,8,KIA,Hybrid (Petrol),62
2021,8,KIA,PHEV,40
2021,8,KIA,Petrol,154
2021,8,LAMBORGHINI,Hybrid (Petrol),2
2021,8,LAMBORGHINI,Petrol,5
2021,8,LAND ROVER,Diesel,8
2021,8,LAND ROVER,Hybrid (Diesel),27
2021,8,LAND ROVER,Hybrid (Petrol),65
2021,8,LAND ROVER,PHEV,11
2021,8,LAND ROVER,Petrol,20
2021,8,LEXUS,BEV,1
2021,8,LEXUS,Hybrid (Petrol),26
2021,8,LEXUS,Petrol,1
2021,8,LOTUS,Petrol,7
2021,8,MAN,Diesel,1
2021,8,MASERATI,Petrol,18
2021,8,MAZDA,BEV,17
2021,8,MAZDA,Diesel,12
2021,8,MAZDA,Hybrid (Petrol),41
2021,8,MAZDA,Petrol,229
2021,8,MC LAREN,Petrol,3
2021,8,MERCEDES-AMG,Hybrid (Petrol),2
2021,8,MERCEDES-AMG,Petrol,7
2021,8,MERCEDES-BENZ,BEV,181
2021,8,MERCEDES-BENZ,Diesel,338
2021,8,MERCEDES-BENZ,Diesel PHEV,40
2021,8,MERCEDES-BENZ,Hybrid (Diesel),56
2021,8,MERCEDES-BENZ,Hybrid (Petrol),284
2021,8,MERCEDES-BENZ,PHEV,64
2021,8,MERCEDES-BENZ,Petrol,435
2021,8,MINI,BEV,48
2021,8,MINI,Diesel,2
2021,8,MINI,Hybrid (Petrol),32
2021,8,MINI,Petrol,197
2021,8,MITSUBISHI,BEV,1
2021,8,MITSUBISHI,Diesel,1
2021,8,MITSUBISHI,Hybrid (Petrol),14
2021,8,MITSUBISHI,PHEV,36
2021,8,MITSUBISHI,Petrol,165
2021,8,MORGAN,Petrol,4
2021,8,NISSAN,BEV,28
2021,8,NISSAN,Diesel,21
2021,8,NISSAN,Hybrid (Petrol),73
2021,8,NISSAN,Petrol,65
2021,8,OPEL,BEV,47
2021,8,OPEL,Diesel,42
2021,8,OPEL,Hybrid (Petrol),5
2021,8,OPEL,PHEV,1
2021,8,OPEL,Petrol,220
2021,8,PAGANI,Petrol,1
2021,8,PEUGEOT,BEV,59
2021,8,PEUGEOT,Diesel,117
2021,8,PEUGEOT,Hybrid (Petrol),1
2021,8,PEUGEOT,PHEV,40
2021,8,PEUGEOT,Petrol,220
2021,8,POLESTAR,BEV,38
2021,8,PORSCHE,BEV,31
2021,8,PORSCHE,Hybrid (Petrol),42
2021,8,PORSCHE,Petrol,120
2021,8,RENAULT,BEV,132
2021,8,RENAULT,Diesel,49
2021,8,RENAULT,Hybrid (Petrol),97
2021,8,RENAULT,PHEV,30
2021,8,RENAULT,Petrol,129
2021,8,ROLLS ROYCE,Petrol,4
2021,8,SEAT,BEV,21
2021,8,SEAT,CNG,11
2021,8,SEAT,Diesel,79
2021,8,SEAT,Hybrid (Petrol),56
2021,8,SEAT,PHEV,48
2021,8,SEAT,Petrol,423
2021,8,SKODA,BEV,171
2021,8,SKODA,CNG,3
2021,8,SKODA,Diesel,262
2021,8,SKODA,Hybrid (Petrol),107
2021,8,SKODA,PHEV,37
2021,8,SKODA,Petrol,584
2021,8,SMART,BEV,29
2021,8,SSANGYONG,Petrol,1
2021,8,SUBARU,Hybrid (Petrol),100
2021,8,SUBARU,Petrol,24
2021,8,SUZUKI,Hybrid (Petrol),447
2021,8,SUZUKI,PHEV,8
2021,8,SUZUKI,Petrol,9
2021,8,TESLA,BEV,285
2021,8,TOYOTA,Diesel,39
2021,8,TOYOTA,Hybrid (Petrol),732
2021,8,TOYOTA,Hydrogen,9
2021,8,TOYOTA,PHEV,62
2021,8,TOYOTA,Petrol,168
2021,8,UEBRIGE (SIEHE TYP),LPG,1
2021,8,VOLVO,BEV,42
2021,8,VOLVO,Diesel,1
2021,8,VOLVO,Hybrid (Diesel),52
2021,8,VOLVO,Hybrid (Petrol),134
2021,8,VOLVO,PHEV,214
2021,8,VOLVO,Petrol,30
2021,8,VW,BEV,412
2021,8,VW,CNG,1
2021,8,VW,Diesel,412
2021,8,VW,Hybrid (Petrol),138
2021,8,VW,PHEV,20
2021,8,VW,Petrol,850
2021,9,AIWAYS,BEV,6
2021,9,ALFA ROMEO,Diesel,5
2021,9,ALFA ROMEO,Petrol,83
2021,9,ALPINA,Diesel,1
2021,9,ALPINA,Hybrid (Diesel),1
2021,9,ALPINA,Petrol,7
2021,9,ALPINE,Petrol,7
2021,9,ARIES,Petrol,1
2021,9,ASTON MARTIN,Petrol,5
2021,9,AUDI,BEV,242
2021,9,AUDI,CNG,2
2021,9,AUDI,Diesel,69
2021,9,AUDI,Hybrid (Diesel),243
2021,9,AUDI,Hybrid (Petrol),406
2021,9,AUDI,PHEV,30
2021,9,AUDI,Petrol,266
2021,9,BENTLEY,Hybrid (Petrol),4
2021,9,BENTLEY,Petrol,18
2021,9,BMW,BEV,97
2021,9,BMW,Diesel,213
2021,9,BMW,Hybrid (Diesel),391
2021,9,BMW,Hybrid (Petrol),481
2021,9,BMW,PHEV,4
2021,9,BMW,Petrol,512
2021,9,CADILLAC,Diesel,2
2021,9,CADILLAC,Petrol,6
2021,9,CATERHAM,Petrol,1
2021,9,CHEVROLET,Petrol,6
2021,9,CITROEN,BEV,20
2021,9,CITROEN,Diesel,34
2021,9,CITROEN,PHEV,14
2021,9,CITROEN,Petrol,179
2021,9,CUPRA,Hybrid (Petrol),40
2021,9,CUPRA,Petrol,141
2021,9,DACIA,BEV,1
2021,9,DACIA,Diesel,30
2021,9,DACIA,Petrol,499
2021,9,DODGE,Petrol,1
2021,9,DS,BEV,6
2021,9,DS,Diesel,2
2021,9,DS,PHEV,14
2021,9,DS,Petrol,14
2021,9,FERRARI,Hybrid (Petrol),12
2021,9,FERRARI,Petrol,26
2021,9,FIAT,BEV,167
2021,9,FIAT,CNG,2
2021,9,FIAT,Diesel,14
2021,9,FIAT,Hybrid (Petrol),101
2021,9,FIAT,Petrol,147
2021,9,FORD,BEV,38
2021,9,FORD,Diesel,128
2021,9,FORD,Hybrid (Diesel),15
2021,9,FORD,Hybrid (Petrol),218
2021,9,FORD,PHEV,65
2021,9,FORD,Petrol,188
2021,9,FORD-CNG-TECHNIK,Hybrid (Petrol),2
2021,9,GENESIS,Diesel,4
2021,9,GENESIS,Petrol,4
2021,9,HONDA,BEV,14
2021,9,HONDA,Hybrid (Petrol),163
2021,9,HONDA,Petrol,28
2021,9,HYUNDAI,BEV,230
2021,9,HYUNDAI,Diesel,16
2021,9,HYUNDAI,Hybrid (Diesel),6
