year,month,model,brand,segment,count
2021,10,TESLA MODEL 3,TESLA,Compact Executive,37
2021,10,TESLA MODEL S,TESLA,Executive,1
2021,10,TESLA MODEL Y,TESLA,Mid-size SUV,8
2021,10,TOYOTA AYGO,TOYOTA,Other,49
2021,10,TOYOTA C-HR,TOYOTA,Other,42
2021,10,TOYOTA CAMRY,TOYOTA,Other,5
2021,10,TOYOTA COROLLA,TOYOTA,Other,172
2021,10,TOYOTA GR,TOYOTA,Other,27
2021,10,TOYOTA HIGHLANDER,TOYOTA,Other,14
2021,10,TOYOTA MIRAI,TOYOTA,Other,2
2021,10,TOYOTA PRIUS,TOYOTA,Other,3
2021,10,TOYOTA PRIUS+,TOYOTA,Other,9
2021,10,TOYOTA PROACE,TOYOTA,Other,40
2021,10,TOYOTA RAV,TOYOTA,Other,5
2021,10,TOYOTA RAV4,TOYOTA,Other,160
2021,10,TOYOTA SIENNA,TOYOTA,Other,2
2021,10,TOYOTA SUPRA,TOYOTA,Other,1
2021,10,TOYOTA YARIS,TOYOTA,Other,139
2021,10,Toyota Land Cruiser,TOYOTA,Other,33
2021,10,Toyota Yaris Cross,TOYOTA,Other,48
2021,10,UEBRIGE (SIEHE TYP) ACURA,UEBRIGE (SIEHE TYP),Other,1
2021,10,UEBRIGE (SIEHE TYP) DR/5.0,UEBRIGE (SIEHE TYP),Other,1
2021,10,UEBRIGE (SIEHE TYP) KOENIGSEGG/REGERA,UEBRIGE (SIEHE TYP),Other,1
2021,10,UEBRIGE (SIEHE TYP) RANGE,UEBRIGE (SIEHE TYP),Other,1
2021,10,UEBRIGE (SIEHE TYP) RANGE/ROVER,UEBRIGE (SIEHE TYP),Other,1
2021,10,VOLVO S60,VOLVO,Compact Executive,4
2021,10,VOLVO S90,VOLVO,Executive,5
2021,10,VOLVO V60,VOLVO,Compact Executive,64
2021,10,VOLVO V90,VOLVO,Executive,4
2021,10,VOLVO XC,VOLVO,Other,1
2021,10,VOLVO XC40,VOLVO,Compact SUV,236
2021,10,VOLVO XC60,VOLVO,Mid-size SUV,132
2021,10,VOLVO XC90,VOLVO,Large SUV,37
2021,10,VW ABT,VW,Other,1
2021,10,VW ARTEON,VW,Other,19
2021,10,VW CADDY,VW,Other,62
2021,10,VW CRAFTER,VW,Other,1
2021,10,VW E-UP,VW,Other,44
2021,10,VW GOLF,VW,Other,193
2021,10,VW ID.3,VW,Other,101
2021,10,VW ID.4,VW,Other,103
2021,10,VW MULTIVAN,VW,Other,1
2021,10,VW POLO,VW,Other,237
2021,10,VW Passat,VW,Other,43
2021,10,VW SHARAN,VW,Other,12
2021,10,VW T-CROSS,VW,Other,150
2021,10,VW T-ROC,VW,Other,222
2021,10,VW T6,VW,Other,131
2021,10,VW TIGUAN,VW,Other,68
2021,10,VW TOUAREG,VW,Other,3
2021,10,VW TOURAN,VW,Other,16
2021,10,VW UP,VW,Other,7
2021,11,AIWAYS U5,AIWAYS,Other,2
2021,11,ALFA ROMEO GIULIA,ALFA ROMEO,Compact Executive,21
2021,11,ALFA ROMEO GIULIETTA,ALFA ROMEO,Compact,2
2021,11,ALFA ROMEO STELVIO,ALFA ROMEO,Mid-size SUV,97
2021,11,ALPINA B3,ALPINA,Other,4
2021,11,ALPINA B5,ALPINA,Other,2
2021,11,ALPINA B8,ALPINA,Other,1
2021,11,ALPINA D5,ALPINA,Other,1
2021,11,ALPINA XD4,ALPINA,Other,1
2021,11,ALPINE A110,ALPINE,Other,5
2021,11,ASTON MARTIN DB11,ASTON MARTIN,Other,2
2021,11,ASTON MARTIN DBS,ASTON MARTIN,Other,1
2021,11,ASTON MARTIN DBX,ASTON MARTIN,Other,4
2021,11,ASTON MARTIN VANTAGE,ASTON MARTIN,Other,2
2021,11,AUDI A3,AUDI,Compact,147
2021,11,AUDI A4,AUDI,Compact Executive,51
2021,11,AUDI A5,AUDI,Compact Executive,9
2021,11,AUDI A6,AUDI,Executive,21
2021,11,AUDI A7,AUDI,Executive,3
2021,11,AUDI A8,AUDI,Luxury,1
2021,11,AUDI AUDI,AUDI,Other,16
2021,11,AUDI E-TRON,AUDI,Large SUV,86
2021,11,AUDI Q2,AUDI,Compact SUV,64
2021,11,AUDI Q4,AUDI,Compact SUV,135
2021,11,AUDI Q5,AUDI,Mid-size SUV,189
2021,11,AUDI Q7,AUDI,Large SUV,9
2021,11,AUDI Q8,AUDI,Large SUV,19
2021,11,AUDI TT,AUDI,Sports / GT,6
2021,11,Audi A1,AUDI,City / Supermini,140
2021,11,Audi Q3,AUDI,Compact SUV,313
2021,11,Audi e-tron GT,AUDI,Executive,62
2021,11,BENTLEY BENTAYGA,BENTLEY,Other,3
2021,11,BENTLEY FLYING,BENTLEY,Other,3
2021,11,BMW 1 Series,BMW,Compact,158
2021,11,BMW 2 Series,BMW,Compact,137
2021,11,BMW 3 Series,BMW,Compact Executive,150
2021,11,BMW 4 Series,BMW,Compact Executive,130
2021,11,BMW 5 Series,BMW,Executive,84
2021,11,BMW 6 Series,BMW,Executive,2
2021,11,BMW 7 Series,BMW,Luxury,5
2021,11,BMW 8 Series,BMW,Luxury,12
2021,11,BMW I3,BMW,City / Supermini,58
2021,11,BMW IX,BMW,Large SUV,107
2021,11,BMW IX3,BMW,Mid-size SUV,25
2021,11,BMW X1,BMW,Compact SUV,266
2021,11,BMW X2,BMW,Compact SUV,57
2021,11,BMW X3,BMW,Mid-size SUV,300
2021,11,BMW X4,BMW,Mid-size SUV,66
2021,11,BMW X5,BMW,Large SUV,208
2021,11,BMW X6,BMW,Large SUV,32
2021,11,BMW X7,BMW,Large SUV,24
2021,11,BMW Z4,BMW,Sports / GT,18
2021,11,Bentley Continental,BENTLEY,Other,10
2021,11,CADILLAC ESCALADE,CADILLAC,Other,2
2021,11,CADILLAC XT4,CADILLAC,Other,1
2021,11,CADILLAC XT6,CADILLAC,Other,1
2021,11,CHEVROLET CORVETTE,CHEVROLET,Other,19
2021,11,CITROEN BERLINGO,CITROEN,Other,48
2021,11,CITROEN C1,CITROEN,Other,16
2021,11,CITROEN C3,CITROEN,Other,272
2021,11,CITROEN C4,CITROEN,Other,51
2021,11,CITROEN C5,CITROEN,Other,45
2021,11,CITROEN E-BERLINGO,CITROEN,Other,23
2021,11,CITROEN E-C4,CITROEN,Other,28
2021,11,CITROEN JUMPY,CITROEN,Other,16
2021,11,CITROEN SPACETOURER,CITROEN,Other,1
2021,11,CITROEN Ë-JUMPY,CITROEN,Other,3
2021,11,CUPRA ATECA,CUPRA,Other,23
2021,11,CUPRA BORN,CUPRA,Other,73
2021,11,CUPRA FORMENTOR,CUPRA,Other,120
2021,11,CUPRA LEON,CUPRA,Other,44
2021,11,DACIA DOKKER,DACIA,Other,1
2021,11,DACIA DUSTER,DACIA,Other,383
2021,11,DACIA LODGY,DACIA,Other,48
2021,11,DACIA SANDERO,DACIA,Other,256
2021,11,DACIA SPRING,DACIA,Other,56
2021,11,DODGE DURANGO,DODGE,Other,7
2021,11,DS DS3,DS,City / Supermini,19
2021,11,DS DS7,DS,Mid-size SUV,24
2021,11,FERRARI 812,FERRARI,Other,1
2021,11,FERRARI F8,FERRARI,Other,7
2021,11,FERRARI MONZA,FERRARI,Other,1
2021,11,FERRARI PORTOFINO,FERRARI,Other,1
2021,11,FERRARI ROMA,FERRARI,Other,3
2021,11,FERRARI SF,FERRARI,Other,7
2021,11,FIAT 500,FIAT,Other,286
2021,11,FIAT 500L,FIAT,Other,3
2021,11,FIAT 500X,FIAT,Other,27
2021,11,FIAT ABARTH,FIAT,Other,1
2021,11,FIAT DOBLO,FIAT,Other,1
2021,11,FIAT PANDA,FIAT,Other,115
2021,11,FIAT TALENTO,FIAT,Other,4
2021,11,FIAT TIPO,FIAT,Other,31
2021,11,FORD BRONCO,FORD,Other,9
2021,11,FORD EXPLORER,FORD,Other,12
2021,11,FORD FIESTA,FORD,Other,14
2021,11,FORD FOCUS,FORD,Other,118
2021,11,FORD GALAXY,FORD,Other,8
2021,11,FORD KUGA,FORD,Other,182
2021,11,FORD MONDEO,FORD,Other,4
2021,11,FORD MUSTANG,FORD,Other,53
2021,11,FORD PUMA,FORD,Other,76
2021,11,FORD S-MAX,FORD,Other,19
2021,11,FORD TOURNEO,FORD,Other,57
2021,11,FORD TRANSIT,FORD,Other,31
2021,11,FORD-CNG-TECHNIK MONDEOHEV,FORD-CNG-TECHNIK,Other,5
2021,11,GENESIS G70,GENESIS,Compact Executive,6
2021,11,GENESIS G80,GENESIS,Other,4
2021,11,GENESIS GV70,GENESIS,Mid-size SUV,10
2021,11,GENESIS GV80,GENESIS,Large SUV,6
2021,11,HONDA ACCORD,HONDA,Other,1
2021,11,HONDA CIVIC,HONDA,Other,4
2021,11,HONDA CR-V,HONDA,Other,51
2021,11,HONDA HONDA,HONDA,Other,15
2021,11,HONDA HR-V,HONDA,Other,2
2021,11,HONDA JAZZ,HONDA,Other,123
2021,11,HONDA NSX,HONDA,Other,1
2021,11,HYUNDAI BAYON,HYUNDAI,Other,43
2021,11,HYUNDAI I10,HYUNDAI,Other,62
2021,11,HYUNDAI I20,HYUNDAI,Other,95
2021,11,HYUNDAI I30,HYUNDAI,Other,20
2021,11,HYUNDAI IONIQ,HYUNDAI,Other,137
2021,11,HYUNDAI KONA,HYUNDAI,Other,120
2021,11,HYUNDAI STARIA,HYUNDAI,Other,4
2021,11,HYUNDAI TUCSON,HYUNDAI,Other,208
2021,11,Hyundai Santa Fe,HYUNDAI,Other,36
2021,11,Hyundai i30 N,HYUNDAI,Other,44
2021,11,JAC IEV7S,JAC,Other,14
2021,11,JAGUAR E-PACE,JAGUAR,Compact SUV,31
2021,11,JAGUAR F-PACE,JAGUAR,Mid-size SUV,18
2021,11,JAGUAR F-TYPE,JAGUAR,Sports / GT,4
2021,11,JAGUAR I-PACE,JAGUAR,Mid-size SUV,14
2021,11,JAGUAR XE,JAGUAR,Compact Executive,1
2021,11,JAGUAR XF,JAGUAR,Executive,1
2021,11,JEEP CHEROKEE,JEEP,Other,4
2021,11,JEEP COMPASS,JEEP,Other,99
2021,11,JEEP RENEGADE,JEEP,Other,65
2021,11,JEEP WRANGLER,JEEP,Other,92
2021,11,Jeep Grand Cherokee,JEEP,Other,8
2021,11,KIA CEED,KIA,Other,49
2021,11,KIA ENIRO,KIA,Other,21
2021,11,KIA EV6,KIA,Other,36
2021,11,KIA NIRO,KIA,Other,24
2021,11,KIA PICANTO,KIA,Other,40
2021,11,KIA PROCEED,KIA,Other,13
2021,11,KIA RIO,KIA,Other,18
2021,11,KIA SORENTO,KIA,Other,20
2021,11,KIA SPORTAGE,KIA,Other,76
2021,11,KIA STINGER,KIA,Other,3
2021,11,KIA STONIC,KIA,Other,27
2021,11,KIA XCEED,KIA,Other,16
2021,11,LAMBORGHINI 636,LAMBORGHINI,Other,5
2021,11,LAMBORGHINI 724,LAMBORGHINI,Other,2
2021,11,LAMBORGHINI 834,LAMBORGHINI,Other,3
2021,11,LAMBORGHINI AVENTADOR,LAMBORGHINI,Other,1
2021,11,LAMBORGHINI URUS,LAMBORGHINI,Other,2
2021,11,LAND ROVER EVOQUE,LAND ROVER,Compact SUV,1
2021,11,LAND ROVER R,LAND ROVER,Other,1
2021,11,LAND ROVER RANGE,LAND ROVER,Other,1
2021,11,LAND ROVER VELAR,LAND ROVER,Mid-size SUV,1
2021,11,LEXUS LC,LEXUS,Sports / GT,2
2021,11,LEXUS NX,LEXUS,Mid-size SUV,19
2021,11,LEXUS RX,LEXUS,Large SUV,6
2021,11,LEXUS UX,LEXUS,Compact SUV,16
2021,11,Land Rover Defender,LAND ROVER,Large SUV,28
2021,11,Land Rover Discovery,LAND ROVER,Large SUV,11
2021,11,Land Rover Discovery Sport,LAND ROVER,Compact SUV,30
2021,11,Land Rover Range Rover,LAND ROVER,Large SUV,86
2021,11,MAN TGE,MAN,Other,3
2021,11,MASERATI GHIBLI,MASERATI,Executive,9
2021,11,MASERATI LEVANTE,MASERATI,Large SUV,11
2021,11,MASERATI MC20,MASERATI,Other,3
2021,11,MAZDA 2,MAZDA,Other,43
2021,11,MAZDA 3,MAZDA,Other,30
2021,11,MAZDA 6,MAZDA,Other,11
2021,11,MAZDA CX-3,MAZDA,Other,12
2021,11,MAZDA CX-30,MAZDA,Other,91
2021,11,MAZDA CX-5,MAZDA,Other,35
2021,11,MAZDA MX-30,MAZDA,Other,5
2021,11,MAZDA MX-5,MAZDA,Other,7
2021,11,MC LAREN 765LT,MC LAREN,Other,1
2021,11,MERCEDES-BENZ CITAN,MERCEDES-BENZ,Other,22
2021,11,MERCEDES-BENZ CLA,MERCEDES-BENZ,Compact,107
2021,11,MERCEDES-BENZ CLS,MERCEDES-BENZ,Executive,6
2021,11,MERCEDES-BENZ EQA,MERCEDES-BENZ,Compact SUV,123
2021,11,MERCEDES-BENZ EQC,MERCEDES-BENZ,Mid-size SUV,35
2021,11,MERCEDES-BENZ EQS,MERCEDES-BENZ,Luxury,30
2021,11,MERCEDES-BENZ EQV,MERCEDES-BENZ,MPV,11
2021,11,MERCEDES-BENZ EVITO,MERCEDES-BENZ,Other,7
2021,11,MERCEDES-BENZ GLA,MERCEDES-BENZ,Compact SUV,139
2021,11,MERCEDES-BENZ GLB,MERCEDES-BENZ,Compact SUV,52
2021,11,MERCEDES-BENZ GLC,MERCEDES-BENZ,Mid-size SUV,185
2021,11,MERCEDES-BENZ GLE,MERCEDES-BENZ,Large SUV,154
2021,11,MERCEDES-BENZ GLS,MERCEDES-BENZ,Large SUV,13
2021,11,MERCEDES-BENZ MPA,MERCEDES-BENZ,Other,4
2021,11,MERCEDES-BENZ MPH,MERCEDES-BENZ,Other,6
2021,11,MERCEDES-BENZ SLC,MERCEDES-BENZ,Sports / GT,1
2021,11,MERCEDES-BENZ VITO,MERCEDES-BENZ,Other,22
2021,11,MG RX6,MG,Other,1
2021,11,MINI 3DOOR,MINI,Other,154
2021,11,MINI 5DOOR,MINI,Other,32
2021,11,MINI CABRIO,MINI,Other,34
2021,11,MINI CLUBMAN,MINI,Other,22
2021,11,MINI COUNTRYMAN,MINI,Other,124
2021,11,MITSUBISHI ASX,MITSUBISHI,Other,28
2021,11,MITSUBISHI ECLIPSE,MITSUBISHI,Other,15
2021,11,MORGAN PLUS,MORGAN,Other,1
2021,11,Mercedes-AMG GT,MERCEDES-AMG,Sports / GT,20
2021,11,Mercedes-Benz A-Class,MERCEDES-BENZ,Compact,249
2021,11,Mercedes-Benz B-Class,MERCEDES-BENZ,Compact,43
2021,11,Mercedes-Benz C-Class,MERCEDES-BENZ,Compact Executive,143
2021,11,Mercedes-Benz E-Class,MERCEDES-BENZ,Executive,121
2021,11,Mercedes-Benz G-Class,MERCEDES-BENZ,Large SUV,36
2021,11,Mercedes-Benz S-Class,MERCEDES-BENZ,Luxury,62
2021,11,Mercedes-Benz V-Class,MERCEDES-BENZ,MPV,24
2021,11,Mitsubishi Outlander,MITSUBISHI,Other,51
2021,11,Mitsubishi Space Star,MITSUBISHI,Other,68
2021,11,NISSAN E-NV200,NISSAN,Other,1
2021,11,NISSAN GT-R,NISSAN,Other,1
2021,11,NISSAN JUKE,NISSAN,Other,15
2021,11,NISSAN LEAF,NISSAN,Other,43
2021,11,NISSAN MICRA,NISSAN,Other,42
2021,11,NISSAN PRIMASTAR,NISSAN,Other,3
2021,11,NISSAN QASHQAI,NISSAN,Other,49
2021,11,NISSAN X-TRAIL,NISSAN,Other,7
2021,11,OPEL ASTRA,OPEL,Other,28
2021,11,OPEL COMBO,OPEL,Other,44
2021,11,OPEL COMBO-E,OPEL,Other,4
2021,11,OPEL CORSA,OPEL,Other,81
2021,11,OPEL CROSSLAND,OPEL,Other,28
2021,11,OPEL INSIGNIA,OPEL,Other,23
2021,11,OPEL MOKKA,OPEL,Other,128
2021,11,OPEL MOKKA-E,OPEL,Other,11
2021,11,OPEL VIVARO,OPEL,Other,9
2021,11,OPEL VIVARO-E,OPEL,Other,1
2021,11,OPEL ZAFIRA,OPEL,Other,7
2021,11,OPEL ZAFIRA-E,OPEL,Other,5
2021,11,Opel Grandland,OPEL,Other,9
2021,11,PAGANI HUAYRA,PAGANI,Other,1
2021,11,PEUGEOT 108,PEUGEOT,Other,9
2021,11,PEUGEOT 2008,PEUGEOT,Other,74
2021,11,PEUGEOT 208,PEUGEOT,Other,96
2021,11,PEUGEOT 3008,PEUGEOT,Other,82
2021,11,PEUGEOT 308,PEUGEOT,Other,17
2021,11,PEUGEOT 5008,PEUGEOT,Other,29
2021,11,PEUGEOT 508,PEUGEOT,Other,14
2021,11,PEUGEOT E-2008,PEUGEOT,Other,17
2021,11,PEUGEOT E-208,PEUGEOT,Other,47
2021,11,PEUGEOT E-TRAVELLER,PEUGEOT,Other,8
2021,11,PEUGEOT EXPERTTR,PEUGEOT,Other,1
2021,11,PEUGEOT RIFTER,PEUGEOT,Other,16
2021,11,PEUGEOT TRAVELLER,PEUGEOT,Other,15
2021,11,POLESTAR POLESTAR,POLESTAR,Other,87
2021,11,PORSCHE 718,PORSCHE,Sports / GT,12
2021,11,PORSCHE 911,PORSCHE,Sports / GT,50
2021,11,PORSCHE CAYENNE,PORSCHE,Large SUV,68
2021,11,PORSCHE CAYENNET,PORSCHE,Other,3
2021,11,PORSCHE CAYMAN,PORSCHE,Sports / GT,1
2021,11,PORSCHE MACAN,PORSCHE,Mid-size SUV,66
2021,11,PORSCHE PANAMERA,PORSCHE,Executive,21
2021,11,PORSCHE TAYCAN,PORSCHE,Executive,74
2021,11,RENAULT ARKANA,RENAULT,Other,69
2021,11,RENAULT CAPTUR,RENAULT,Other,153
2021,11,RENAULT CLIO,RENAULT,Other,133
2021,11,RENAULT ESPACE,RENAULT,Other,21
2021,11,RENAULT KADJAR,RENAULT,Other,14
2021,11,RENAULT KANGOO,RENAULT,Other,37
2021,11,RENAULT KOLEOS,RENAULT,Other,22
2021,11,RENAULT MEGANE,RENAULT,Other,83
2021,11,RENAULT SCENIC,RENAULT,Other,43
2021,11,RENAULT TALISMAN,RENAULT,Other,6
2021,11,RENAULT TRAFIC,RENAULT,Other,13
2021,11,RENAULT TWINGO,RENAULT,Other,57
2021,11,RENAULT ZOE,RENAULT,Other,131
2021,11,ROLLS ROYCE PHANTOM,ROLLS ROYCE,Other,1
2021,11,SEAT ALHAMBRA,SEAT,Other,55
2021,11,SEAT ATECA,SEAT,Other,34
2021,11,SEAT CUPRA,SEAT,Other,10
2021,11,SEAT MII,SEAT,Other,22
2021,11,SKODA FABIA,SKODA,Other,190
2021,11,SKODA KAMIQ,SKODA,Other,114
2021,11,SKODA KAROQ,SKODA,Other,201
2021,11,SKODA SCALA,SKODA,Other,40
2021,11,SMART EQ,SMART,Other,36
2021,11,SSANGYONG TIVOLI,SSANGYONG,Other,2
2021,11,SUBARU FORESTER,SUBARU,Other,63
2021,11,SUBARU IMPREZA,SUBARU,Other,3
2021,11,SUBARU OUTBACK,SUBARU,Other,20
2021,11,SUBARU XV,SUBARU,Other,76
2021,11,SUZUKI ACROSS,SUZUKI,Other,7
2021,11,SUZUKI IGNIS,SUZUKI,Other,102
2021,11,SUZUKI JIMNY,SUZUKI,Other,3
2021,11,SUZUKI SWACE,SUZUKI,Other,13
2021,11,SUZUKI SWIFT,SUZUKI,Other,88
2021,11,SUZUKI SX4,SUZUKI,Other,1
2021,11,SUZUKI VITARA,SUZUKI,Other,70
2021,11,Seat Arona,SEAT,Other,53
2021,11,Seat Ibiza,SEAT,Other,118
2021,11,Seat Leon,SEAT,Other,77
2021,11,Seat Tarraco,SEAT,Other,21
2021,11,Skoda Citigo,SKODA,Other,7
2021,11,Skoda Enyaq,SKODA,Other,350
2021,11,Skoda Kodiaq,SKODA,Other,215
2021,11,Skoda Octavia,SKODA,Other,321
2021,11,Skoda Superb,SKODA,Other,79
2021,11,Suzuki SX4 S-Cross,SUZUKI,Other,63
2021,11,TESLA MODEL 3,TESLA,Compact Executive,465
2021,11,TESLA MODEL Y,TESLA,Mid-size SUV,362
2021,11,TOYOTA AYGO,TOYOTA,Other,33
2021,11,TOYOTA C-HR,TOYOTA,Other,46
2021,11,TOYOTA CAMRY,TOYOTA,Other,3
2021,11,TOYOTA COROLLA,TOYOTA,Other,145
2021,11,TOYOTA GR,TOYOTA,Other,28
2021,11,TOYOTA GT86,TOYOTA,Other,1
2021,11,TOYOTA HIGHLANDER,TOYOTA,Other,7
2021,11,TOYOTA MIRAI,TOYOTA,Other,3
2021,11,TOYOTA PRIUS,TOYOTA,Other,3
2021,11,TOYOTA PRIUS+,TOYOTA,Other,9
2021,11,TOYOTA PROACE,TOYOTA,Other,38
2021,11,TOYOTA PROACECITY,TOYOTA,Other,5
2021,11,TOYOTA RAV,TOYOTA,Other,1
2021,11,TOYOTA RAV4,TOYOTA,Other,156
2021,11,TOYOTA SIENNA,TOYOTA,Other,1
2021,11,TOYOTA SUPRA,TOYOTA,Other,4
2021,11,TOYOTA YARIS,TOYOTA,Other,119
2021,11,Toyota Land Cruiser,TOYOTA,Other,21
2021,11,Toyota Yaris Cross,TOYOTA,Other,148
2021,11,VOLVO C40,VOLVO,Compact SUV,8
2021,11,VOLVO S60,VOLVO,Compact Executive,1
2021,11,VOLVO S90,VOLVO,Executive,1
2021,11,VOLVO V60,VOLVO,Compact Executive,88
2021,11,VOLVO V90,VOLVO,Executive,11
2021,11,VOLVO XC40,VOLVO,Compact SUV,295
2021,11,VOLVO XC60,VOLVO,Mid-size SUV,187
2021,11,VOLVO XC90,VOLVO,Large SUV,61
2021,11,VW ARTEON,VW,Other,28
2021,11,VW CADDY,VW,Other,49
2021,11,VW E-UP,VW,Other,52
2021,11,VW GOLF,VW,Other,133
2021,11,VW ID.3,VW,Other,91
2021,11,VW ID.4,VW,Other,132
2021,11,VW MULTIVAN,VW,Other,2
2021,11,VW POLO,VW,Other,283
2021,11,VW Passat,VW,Other,55
2021,11,VW SHARAN,VW,Other,12
2021,11,VW T-CROSS,VW,Other,158
2021,11,VW T-ROC,VW,Other,351
2021,11,VW T6,VW,Other,113
2021,11,VW TAIGO,VW,Other,44
2021,11,VW TIGUAN,VW,Other,188
2021,11,VW TOUAREG,VW,Other,9
2021,11,VW TOURAN,VW,Other,19
2021,11,VW UP,VW,Other,11
2021,12,ALFA ROMEO GIULIA,ALFA ROMEO,Compact Executive,32
2021,12,ALFA ROMEO STELVIO,ALFA ROMEO,Mid-size SUV,73
2021,12,ALPINA B3,ALPINA,Other,5
2021,12,ALPINA B5,ALPINA,Other,4
2021,12,ALPINA B8,ALPINA,Other,1
2021,12,ALPINA D5,ALPINA,Other,1
2021,12,ALPINA XD3,ALPINA,Other,3
2021,12,ALPINA XD4,ALPINA,Other,2
2021,12,ALPINE A110,ALPINE,Other,5
2021,12,ASTON MARTIN DB11,ASTON MARTIN,Other,1
2021,12,ASTON MARTIN DBS,ASTON MARTIN,Other,3
2021,12,ASTON MARTIN DBX,ASTON MARTIN,Other,3
2021,12,ASTON MARTIN VANTAGE,ASTON MARTIN,Other,4
2021,12,AUDI A3,AUDI,Compact,200
2021,12,AUDI A4,AUDI,Compact Executive,138
2021,12,AUDI A5,AUDI,Compact Executive,32
2021,12,AUDI A6,AUDI,Executive,44
2021,12,AUDI A7,AUDI,Executive,6
2021,12,AUDI A8,AUDI,Luxury,5
2021,12,AUDI AUDI,AUDI,Other,27
2021,12,AUDI E-TRON,AUDI,Large SUV,109
2021,12,AUDI Q2,AUDI,Compact SUV,165
2021,12,AUDI Q4,AUDI,Compact SUV,342
2021,12,AUDI Q5,AUDI,Mid-size SUV,206
2021,12,AUDI Q7,AUDI,Large SUV,28
2021,12,AUDI Q8,AUDI,Large SUV,82
2021,12,AUDI SPORTBACK,AUDI,Other,1
2021,12,AUDI TT,AUDI,Sports / GT,7
2021,12,Audi A1,AUDI,City / Supermini,120
2021,12,Audi Q3,AUDI,Compact SUV,293
2021,12,Audi e-tron GT,AUDI,Executive,40
2021,12,BENTLEY BENTAYGA,BENTLEY,Other,1
2021,12,BENTLEY FLYING,BENTLEY,Other,1
2021,12,BMW 1 Series,BMW,Compact,86
2021,12,BMW 1X3,BMW,Other,1
2021,12,BMW 2 Series,BMW,Compact,119
2021,12,BMW 3 Series,BMW,Compact Executive,144
2021,12,BMW 4 Series,BMW,Compact Executive,118
2021,12,BMW 5 Series,BMW,Executive,83
2021,12,BMW 6 Series,BMW,Executive,2
2021,12,BMW 7 Series,BMW,Luxury,8
2021,12,BMW 8 Series,BMW,Luxury,12
2021,12,BMW I3,BMW,City / Supermini,94
2021,12,BMW IX,BMW,Large SUV,81
2021,12,BMW IX3,BMW,Mid-size SUV,101
2021,12,BMW X1,BMW,Compact SUV,313
2021,12,BMW X2,BMW,Compact SUV,67
2021,12,BMW X3,BMW,Mid-size SUV,321
2021,12,BMW X4,BMW,Mid-size SUV,64
2021,12,BMW X5,BMW,Large SUV,140
2021,12,BMW X6,BMW,Large SUV,30
2021,12,BMW X7,BMW,Large SUV,41
2021,12,BMW XDRIVE30D,BMW,Other,1
2021,12,BMW Z4,BMW,Sports / GT,10
2021,12,BUGATTI CHIRON,BUGATTI,Other,3
2021,12,Bentley Continental,BENTLEY,Other,8
2021,12,CADILLAC CT5,CADILLAC,Other,2
2021,12,CADILLAC ESCALADE,CADILLAC,Other,13
2021,12,CADILLAC XT4,CADILLAC,Other,32
2021,12,CADILLAC XT6,CADILLAC,Other,3
2021,12,CHEVROLET CAMARO,CHEVROLET,Other,2
2021,12,CHEVROLET CORVETTE,CHEVROLET,Other,25
2021,12,CHEVROLET SUBURBAN,CHEVROLET,Other,1
2021,12,CHEVROLET TAHOE,CHEVROLET,Other,10
2021,12,CHRYSLER 300C,CHRYSLER,Other,1
2021,12,CHRYSLER PACIFICA,CHRYSLER,Other,5
2021,12,CITROEN BERLINGO,CITROEN,Other,6
2021,12,CITROEN C1,CITROEN,Other,9
2021,12,CITROEN C3,CITROEN,Other,59
2021,12,CITROEN C4,CITROEN,Other,152
2021,12,CITROEN C5,CITROEN,Other,30
2021,12,CITROEN E-BERLINGO,CITROEN,Other,4
2021,12,CITROEN E-C4,CITROEN,Other,21
2021,12,CITROEN JUMPY,CITROEN,Other,6
2021,12,CITROEN Ë-JUMPY,CITROEN,Other,5
2021,12,CUPRA ATECA,CUPRA,Other,17
2021,12,CUPRA BORN,CUPRA,Other,239
2021,12,CUPRA FORMENTOR,CUPRA,Other,381
2021,12,CUPRA LEON,CUPRA,Other,34
2021,12,DACIA DUSTER,DACIA,Other,134
2021,12,DACIA LODGY,DACIA,Other,78
2021,12,DACIA SANDERO,DACIA,Other,236
2021,12,DACIA SPRING,DACIA,Other,96
2021,12,DALLARA STRADALE,DALLARA,Other,2
2021,12,DODGE CHALLENGER,DODGE,Other,20
2021,12,DODGE CHARGER,DODGE,Other,3
2021,12,DODGE DURANGO,DODGE,Other,31
2021,12,DS DS3,DS,City / Supermini,8
2021,12,DS DS7,DS,Mid-size SUV,17
2021,12,FERRARI 488,FERRARI,Other,8
2021,12,FERRARI 812,FERRARI,Other,18
2021,12,FERRARI F8,FERRARI,Other,24
2021,12,FERRARI GTC4,FERRARI,Other,1
2021,12,FERRARI MONZA,FERRARI,Other,13
2021,12,FERRARI PORTOFINO,FERRARI,Other,4
2021,12,FERRARI ROMA,FERRARI,Other,17
2021,12,FERRARI SF,FERRARI,Other,14
2021,12,FIAT 500,FIAT,Other,236
2021,12,FIAT 500E,FIAT,Other,1
2021,12,FIAT 500L,FIAT,Other,5
2021,12,FIAT 500X,FIAT,Other,25
2021,12,FIAT ABARTH,FIAT,Other,1
2021,12,FIAT PANDA,FIAT,Other,149
2021,12,FIAT TALENTO,FIAT,Other,1
2021,12,FIAT TIPO,FIAT,Other,12
2021,12,FORD BRONCO,FORD,Other,27
